	k	z	a
0	0.0001	10.0	0.09090909090909091
1	0.00010103726992380052	9.99	0.09099181073703366
2	0.00010208529913654915	9.98	0.09107468123861566
3	0.00010314419924111436	9.97	0.09115770282588878
4	0.00010421408299798732	9.96	0.09124087591240876
5	0.00010529506433728996	9.950000000000001	0.091324200913242
6	0.00010638725837090695	9.940000000000001	0.09140767824497256
7	0.00010749078140474433	9.930000000000001	0.09149130832570905
8	0.0001086057509511139	9.920000000000002	0.09157509157509156
9	0.0001097322857412474	9.910000000000002	0.0916590284142988
10	0.00011087050573794019	9.900000000000002	0.09174311926605502
11	0.00011202053214832538	9.890000000000002	0.09182736455463726
12	0.00011318248743678113	9.880000000000003	0.09191176470588233
13	0.00011435649533797216	9.870000000000003	0.09199632014719408
14	0.00011554268087002529	9.860000000000003	0.09208103130755062
15	0.00011674117034784287	9.850000000000003	0.0921658986175115
16	0.00011795209139655367	9.840000000000003	0.09225092250922506
17	0.00011917557296510381	9.830000000000004	0.09233610341643579
18	0.00012041174533998778	9.820000000000004	0.09242144177449164
19	0.00012166074015912262	9.810000000000004	0.0925069380203515
20	0.0001229226904258663	9.800000000000004	0.09259259259259256
21	0.00012419773052318021	9.790000000000004	0.09267840593141793
22	0.00012548599622793987	9.780000000000005	0.09276437847866416
23	0.00012678762472539374	9.770000000000005	0.09285051067780868
24	0.00012810275462377132	9.760000000000005	0.09293680297397765
25	0.00012943152596904368	9.750000000000005	0.09302325581395345
26	0.0001307740802598365	9.740000000000006	0.09310986964618245
27	0.00013213056046249854	9.730000000000006	0.0931966449207828
28	0.00013350111102632508	9.720000000000006	0.09328358208955219
29	0.00013488587789894056	9.710000000000006	0.09337068160597567
30	0.00013628500854184056	9.700000000000006	0.09345794392523359
31	0.00013769865194609404	9.690000000000007	0.09354536950420948
32	0.00013912695864820948	9.680000000000007	0.09363295880149806
33	0.00014057008074616574	9.670000000000007	0.09372071227741324
34	0.00014202817191560782	9.660000000000007	0.09380863039399619
35	0.00014350138742621213	9.650000000000007	0.09389671361502341
36	0.00014498988415822053	9.640000000000008	0.09398496240601496
37	0.00014649382061914697	9.630000000000008	0.09407337723424264
38	0.00014801335696065565	9.620000000000008	0.09416195856873816
39	0.00014954865499561588	9.610000000000008	0.09425070688030153
40	0.00015109987821533362	9.600000000000009	0.09433962264150936
41	0.00015266719180696047	9.590000000000009	0.09442870632672325
42	0.00015425076267108493	9.580000000000009	0.09451795841209822
43	0.00015585075943950485	9.57000000000001	0.09460737937559122
44	0.00015746735249318555	9.56000000000001	0.09469696969696961
45	0.0001591007139804023	9.55000000000001	0.09478672985781982
46	0.00016075101783507274	9.54000000000001	0.09487666034155588
47	0.00016241843979527916	9.53000000000001	0.09496676163342821
48	0.00016410315742198164	9.52000000000001	0.09505703422053223
49	0.0001658053501179267	9.51000000000001	0.09514747859181723
50	0.00016752519914675211	9.50000000000001	0.09523809523809514
51	0.00016926288765228828	9.49000000000001	0.09532888465204947
52	0.00017101860067806173	9.480000000000011	0.09541984732824417
53	0.0001727925251869996	9.470000000000011	0.09551098376313266
54	0.00017458485008133977	9.460000000000012	0.09560229445506682
55	0.00017639576622274574	9.450000000000012	0.09569377990430611
56	0.00017822546645263157	9.440000000000012	0.09578544061302671
57	0.0001800741456126979	9.430000000000012	0.09587727708533067
58	0.0001819420005656792	9.420000000000012	0.09596928982725517
59	0.00018382923021630776	9.410000000000013	0.09606147934678183
60	0.00018573603553249552	9.400000000000013	0.09615384615384603
61	0.00018766261956673354	9.390000000000013	0.09624639076034637
62	0.00018960918747771546	9.380000000000013	0.09633911368015402
63	0.00019157594655218416	9.370000000000013	0.09643201542912234
64	0.00019356310622700612	9.360000000000014	0.0965250965250964
65	0.00019557087811147288	9.350000000000014	0.09661835748792258
66	0.00019759947600983557	9.340000000000014	0.09671179883945828
67	0.000199649115944073	9.330000000000014	0.09680542110358167
68	0.00020172001617689453	9.320000000000014	0.09689922480620142
69	0.000203812397234983	9.310000000000015	0.09699321047526659
70	0.0002059264819324781	9.300000000000015	0.09708737864077656
71	0.0002080624953947042	9.290000000000015	0.09718172983479091
72	0.0002102206650821423	9.280000000000015	0.09727626459143954
73	0.00021240122081465256	9.270000000000016	0.09737098344693267
74	0.0002146043947959481	9.260000000000016	0.097465886939571
75	0.00021683042163832058	9.250000000000016	0.09756097560975595
